scheme,dt,step,t,E_u,E_omega,E_m,E_H,energy,energy_normalized,dissipation,numerical_dissipation,balance_residual,balance_residual_scaled,cumulative_balance_scaled,full_relative_residual,monolithic_difference,energy_increment,wall_s,D_viscous,D_angular_gradient,D_angular_div,D_spin_coupling,D_m_curl,D_m_div,D_m_relaxation,D_H_relaxation,D_H_diffusion
second,0.015625,21,0.328125,3.1849807211554644e-10,8.523130292582708e-11,1.2053189449656529e-05,2.339389282372272e-09,1.2055932568313942e-05,0.0002806947922825699,0.0003059163506403951,0.0,8.419507495707745e-19,5.0009323674130996e-14,1.7092652364858474e-13,3.2547023996516885e-15,0.0,-4.779942978755332e-06,5.165975327137858,1.8010745866748103e-09,3.289394745703092e-10,2.0354842687206498e-10,1.7525539752492094e-09,1.3223124005943153e-06,0.00027650443913137325,2.801271663401145e-05,2.5689333174650074e-09,7.022742463526383e-08
second,0.015625,22,0.34375,2.727464125302041e-10,7.805799752529787e-11,8.648646714982853e-06,1.992938728472721e-09,8.650990458121381e-06,0.000201418509594441,0.00021791629505235927,0.0,5.52688998083431e-19,4.5843736679154814e-14,1.7108807990912214e-13,2.9511642989133725e-15,0.0,-3.404942110192561e-06,5.123760472051799,1.4849458755296213e-09,2.8161562307369204e-10,1.7577612443172265e-10,1.4448589648925389e-09,1.225436884170324e-06,0.00019670509796312658,1.9927794914016986e-05,1.8298137557441265e-09,5.2748280701698644e-08
second,0.015625,23,0.359375,2.347209832643637e-10,7.183751447793324e-11,6.222497226648165e-06,1.7093533944978147e-09,6.224513138540405e-06,0.0001449235397247312,0.00015529454845320803,0.0,3.9895251815677546e-19,4.611639789548567e-14,1.7092652364858474e-13,2.7431401941776936e-15,0.0,-2.4264773195809765e-06,5.456030293833464,1.2341323538321852e-09,2.4287746352371667e-10,1.538718678679491e-10,1.2008532173920053e-09,1.1375478037135444e-06,0.0001399366490007068,1.4176320103128928e-05,1.3035407866629812e-09,3.989626996948299e-08
second,0.015625,24,0.375,2.0289068831711974e-10,6.639718201024331e-11,4.492638741933403e-06,1.4745438124209556e-09,4.494382573616151e-06,0.00010464141001047578,0.00011072835615517007,0.0,2.786738396466648e-19,4.477038339291086e-14,1.7108807990912214e-13,4.256261509051863e-14,0.0,-1.7301305649242536e-06,5.010216511320323,1.033002897774256e-09,2.1084483191593463e-10,1.3623473074173845e-10,1.0052368302309793e-09,1.057582427993752e-06,9.955214196103432e-05,1.0084818915681611e-05,9.290197687966788e-10,3.0498511400929785e-08
second,0.015625,25,0.390625,1.7607631928740497e-10,6.160344735021092e-11,3.258367375961818e-06,1.2790687479413164e-09,3.259884124476397e-06,7.589893954699844e-05,7.90079007449597e-05,0.0,2.41192631730662e-19,5.366535397911175e-14,1.7092652364858474e-13,3.301364261790257e-14,0.0,-1.234498449139754e-06,5.26374761108309,8.701484294504327e-10,1.841360818559768e-10,1.2176232491131431e-10,8.468699528877497e-10,9.846326246717058e-07,7.082287594070523e-05,7.1741940650850606e-06,6.62282197185167e-10,2.351291551140923e-08
second,0.015625,26,0.40625,1.5335848333454675e-10,5.735130875699894e-11,2.3768846785061727e-06,1.1147240288852904e-09,2.3782101123271497e-06,5.537117843861129e-05,5.642713677756019e-05,0.0,1.3065483211397583e-19,4.007959397482008e-14,1.7108807990912214e-13,2.4606088682958303e-14,0.0,-8.816740121492473e-07,5.096314145252109,7.371485920740396e-10,1.6170191186859702e-10,1.0969221862654127e-10,7.175350868496466e-10,9.179186670980438e-07,5.038504997129254e-05,5.103624230226452e-06,4.723980455920427e-10,1.8345433088147257e-08
second,0.015625,27,0.421875,1.3401255743700232e-10,5.3557042057222997e-11,1.7465887154028158e-06,9.759049401792116e-10,1.7477521899424892e-06,4.0692408914653e-05,4.0349307032625496e-05,0.0,1.1286714022163552e-19,4.745885976878285e-14,1.7108807990912214e-13,1.97660285119953e-14,0.0,-6.304579223846605e-07,5.2137037380598485,6.276815019647073e-10,1.4273728896713518e-10,9.947796453328802e-11,6.110745629154968e-10,8.567679854167456e-07,3.584561565709206e-05,3.6306549888122246e-06,3.3710835297042613e-10,1.4450321633116985e-08
second,0.015625,28,0.4375,1.174616086178974e-10,5.0153065413666835e-11,1.295184515071834e-06,8.576726429083175e-10,1.2962098023887739e-06,3.0179278058705327e-05,2.889871280344168e-05,0.0,6.088049308390284e-20,3.4833595651741763e-14,1.7108807990912214e-13,1.5887008820141264e-14,0.0,-4.5154238755371535e-07,5.490020869765431,5.369550321837404e-10,1.2661170538186688e-10,9.072503355144191e-11,5.228231158334542e-10,8.005978212889429e-07,2.5502261904872946e-05,2.5828085527875447e-06,2.4075589262449664e-10,1.1526653712667775e-08
second,0.015625,29,0.453125,1.0324215514079096e-10,4.7084242157184776e-11,9.712280598582383e-07,7.565793518402301e-10,9.721349656073767e-07,2.2633937332974647e-05,2.07407895540127e-05,0.0,5.124549330888517e-20,3.9534875615386715e-14,1.7108807990912214e-13,1.347351512075063e-14,0.0,-3.240748367813972e-07,5.029886343050748,4.612836272864817e-10,1.1282726885046709e-10,8.314041818336086e-11,4.491978315711723e-10,7.4890104240731e-07,1.814393769318874e-05,1.8373871828879388e-06,1.7206663204181657e-10,9.285119750775532e-09
second,0.015625,30,0.46875,9.097872514216647e-11,4.430515979205619e-11,7.381089584808717e-07,6.695481114757627e-10,7.389137904772818e-07,1.7203916143150242e-05,1.4926155208327919e-05,0.0,2.879912020664621e-20,2.962461101134544e-14,1.7092652364858474e-13,1.1863847127575443e-14,0.0,-2.3322117513009494e-07,5.196090030949563,3.978091988113834e-10,1.0098533048370119e-10,7.650480381543294e-11,3.874212571391418e-10,7.012344706189729e-07,1.2909156176265603e-05,1.3071058728042716e-06,1.2311506943205037e-10,7.572852979390104e-09
second,0.015625,31,0.484375,8.03648821071796e-11,4.1778098495360855e-11,5.6977098579922e-07,5.943794362682199e-10,5.704875082160907e-07,1.3282495709986501e-05,1.0779282064717892e-05,0.0,2.5993323568866342e-20,3.5177748614052317e-14,1.7092652364858474e-13,1.0562098433970543e-14,0.0,-1.6842628226119107e-07,5.272079688962549,3.4428786716065843e-10,9.076471065412482e-11,7.065018144911221e-11,3.353147930602773e-10,6.572092595927105e-07,9.185037763195948e-06,9.298715589985692e-07,8.818808483578558e-11,6.23427729350523e-09
second,0.015625,32,0.5,7.114879454628076e-11,3.9471487206156414e-11,4.476666047486352e-07,5.290906885972981e-10,4.483063157189849e-07,1.0437786331058037e-05,7.819596319815642e-06,0.0,1.3631936494873896e-20,2.3895240997477472e-14,1.7092652364858474e-13,9.877356162635026e-15,0.0,-1.2218119249710578e-07,5.0883012199774384,2.9894549438746606e-10,8.190410922544533e-11,6.544680388653952e-11,2.9115620455637095e-10,6.164829139708039e-07,6.535609115740604e-06,6.61512328557148e-07,6.327376179571774e-11,5.191235173234934e-09
